Date,Close,High,Low,Open,Volume,Log_Return
6/25/2019,1414.900024,1433.300049,1414.900024,1418.099976,105,0.000424131
6/26/2019,1411.599976,1413.300049,1405.800049,1407.199951,1333,-0.002335079
6/27/2019,1408.400024,1410.800049,1399.800049,1407,437,-0.00226947
6/28/2019,1409.699951,1422,1408.300049,1408.300049,356,0.000922556
7/1/2019,1385.599976,1395.800049,1382.800049,1386.599976,214,-0.01724364
7/2/2019,1404.599976,1418.400024,1390.800049,1391.099976,38,0.013619306
7/3/2019,1417.699951,1434,1413.099976,1431,46,0.009283258
7/5/2019,1396.699951,1418.300049,1390.199951,1418.300049,20,-0.014923529
7/8/2019,1397,1397,1393.599976,1395.900024,14,0.000214804
7/9/2019,1397.5,1397.5,1386.199951,1394.5,53,0.000357846
7/10/2019,1410.099976,1410.099976,1409.900024,1409.900024,50,0.008975681
7/11/2019,1404.300049,1424,1404.300049,1424,6,-0.004121614
7/12/2019,1409.900024,1410.099976,1405.599976,1405.599976,8,0.003979804
7/15/2019,1411.400024,1415,1411.400024,1414.400024,25,0.00106334
7/16/2019,1409.199951,1413.699951,1405,1413.599976,13,-0.001560004
7/17/2019,1421.300049,1421.300049,1404.599976,1404.599976,6,0.008549847
7/18/2019,1426.099976,1444.199951,1419.5,1422.300049,66,0.003371449
7/19/2019,1425.099976,1442,1425.099976,1440.5,22,-0.000701459
7/22/2019,1425.300049,1425.300049,1424,1425.300049,1,0.000140383
7/23/2019,1420.099976,1421.300049,1416.300049,1418.599976,5,-0.003655078
7/24/2019,1422.800049,1422.800049,1422.800049,1422.800049,20,0.001899521
7/25/2019,1413.900024,1413.900024,1413.900024,1413.900024,4,-0.006274935
7/26/2019,1418.5,1423,1418.5,1422.800049,5,0.003248114
7/29/2019,1419.599976,1419.599976,1419.599976,1419.599976,224267,0.000775149
7/30/2019,1429.699951,1433.900024,1422.099976,1426.300049,73874,0.007089473
7/31/2019,1426.099976,1435.800049,1411.199951,1431.300049,3294,-0.002521169
8/1/2019,1420.900024,1445.199951,1400.900024,1411.300049,2431,-0.003652938
8/2/2019,1445.599976,1448,1432.300049,1448,1873,0.017233953
8/5/2019,1464.599976,1469.699951,1440.400024,1440.400024,1008,0.013057708
8/6/2019,1472.400024,1475,1457.699951,1469.699951,460,0.005311588
8/7/2019,1507.300049,1509.900024,1473.199951,1473.5,824,0.023426264
8/8/2019,1497.699951,1508.5,1492,1498.400024,367,-0.006389438
8/9/2019,1496.599976,1507.5,1495.599976,1506.199951,74,-0.000734713
8/12/2019,1505.300049,1514.900024,1488.099976,1496,257,0.005796394
8/13/2019,1502.199951,1531.400024,1483.699951,1510.400024,672,-0.002061579
8/14/2019,1515.900024,1520.5,1497,1500,328,0.00907867
8/15/2019,1519.599976,1522.699951,1510.599976,1519.800049,87,0.002437788
8/16/2019,1512.5,1524.599976,1504.699951,1524.599976,1815,-0.004683215
8/19/2019,1500.400024,1507.599976,1492.900024,1507.199951,205,-0.008032155
8/20/2019,1504.599976,1506.099976,1497.5,1497.5,486,0.00279531
8/21/2019,1504.599976,1505,1498.800049,1504.900024,350,0
8/22/2019,1497.300049,1497.300049,1493.800049,1495.099976,686,-0.004863547
8/23/2019,1526.599976,1527.599976,1493.5,1493.5,983,0.019379506
8/26/2019,1526.300049,1543.300049,1524.300049,1543.199951,334,-0.000196486
8/27/2019,1541,1542.099976,1528.5,1530.5,166,0.009585018
8/28/2019,1537.800049,1538.099976,1537.800049,1538.099976,2756,-0.002078701
8/29/2019,1526.5,1549.300049,1519.599976,1537.5,704,-0.007375322
8/30/2019,1519.099976,1530.400024,1516.699951,1524.599976,276,-0.004859495
9/3/2019,1545.900024,1547.300049,1521,1522.900024,139,0.017488243
9/4/2019,1550.300049,1553.199951,1534.800049,1549,46,0.002842211
9/5/2019,1515.400024,1551.099976,1511.099976,1551,125,-0.022769045
9/6/2019,1506.199951,1526,1504.5,1517.300049,54,-0.006089556
9/9/2019,1502.199951,1513,1498,1509,69,-0.002659223
9/10/2019,1490.300049,1498.5,1486.900024,1498.5,23,-0.007953193
9/11/2019,1494.400024,1496.599976,1490.199951,1491.699951,8,0.00274733
9/12/2019,1498.699951,1515.400024,1498.699951,1499.5,27,0.002873228
9/13/2019,1490.900024,1490.900024,1486.900024,1490.900024,1,-0.005218052
9/16/2019,1503.099976,1506.800049,1496.900024,1506.599976,21,0.008149645
9/17/2019,1505.099976,1505.099976,1497.900024,1497.900024,3,0.001329699
9/18/2019,1507.5,1509.400024,1489.300049,1508.900024,8,0.001593325
9/19/2019,1498.400024,1502.400024,1496.099976,1496.099976,10,-0.006054761
9/20/2019,1507.300049,1507.300049,1503,1503,2,0.005922115
9/23/2019,1523.699951,1523.699951,1515.5,1515.5,5,0.010821552
9/24/2019,1532.099976,1533,1515.099976,1515.099976,25,0.005497772
9/25/2019,1504.599976,1527.900024,1504.599976,1527.599976,25,-0.018112261
9/26/2019,1507.5,1507.5,1507.5,1507.5,8178,0.001925584
9/27/2019,1499.099976,1506.099976,1485.599976,1504.199951,7827,-0.005587738
9/30/2019,1465.699951,1495.900024,1463.5,1495.900024,1078,-0.022532001
10/1/2019,1482,1485.5,1458.300049,1468.699951,219,0.011059616
10/2/2019,1501,1503.699951,1474.099976,1476.599976,205,0.012739026
10/3/2019,1507.099976,1518.199951,1496.599976,1497.400024,1213,0.004055706
10/4/2019,1506.199951,1508.699951,1497.099976,1505.599976,233,-0.000597368
10/7/2019,1497.699951,1505.800049,1489.099976,1504.800049,121,-0.005659325
10/8/2019,1497.199951,1506.300049,1489.300049,1489.400024,46,-0.000333901
10/9/2019,1506.099976,1507.699951,1498.400024,1507.699951,120,0.005926848
10/10/2019,1494.800049,1511.199951,1490.599976,1511.199951,78,-0.007531061
10/11/2019,1482.699951,1494.900024,1476.900024,1491.900024,57,-0.008127734
10/14/2019,1491.699951,1493.5,1481.300049,1484.400024,400,0.006051659
10/15/2019,1477.599976,1495.400024,1476.599976,1488.900024,367,-0.009497243
10/16/2019,1488,1488,1480,1482,383,0.007013803
10/17/2019,1492.300049,1493.199951,1485.800049,1486.199951,271,0.00288565
10/18/2019,1488.199951,1489.099976,1486.599976,1487.300049,82,-0.002751284
10/21/2019,1482.400024,1489.900024,1481.5,1489.900024,72,-0.003904891
10/22/2019,1481.699951,1483.5,1481.699951,1483.400024,99,-0.000472368
10/23/2019,1489.900024,1490.300049,1486.400024,1486.400024,67,0.005518976
10/24/2019,1498.900024,1501.199951,1485.900024,1490.5,115,0.006022502
10/25/2019,1499.5,1514.300049,1499,1501.400024,93,0.000400197
10/28/2019,1490,1504.099976,1490,1504.099976,37,-0.006355599
10/29/2019,1487,1487,1485.900024,1485.900024,425,-0.002015452
10/30/2019,1493.199951,1495.400024,1481,1487.199951,320,0.004160768
10/31/2019,1511.400024,1513.099976,1496.099976,1496.099976,210,0.012114954
11/1/2019,1508,1511.599976,1503,1511,235,-0.00225212
11/4/2019,1508,1511.599976,1508,1511.599976,101,0
11/5/2019,1480.800049,1507.099976,1480.800049,1507.099976,31,-0.018201754
11/6/2019,1490.199951,1491,1483.199951,1483.199951,567,0.006327791
11/7/2019,1464.199951,1489.099976,1464.199951,1489.099976,581,-0.017601321
11/8/2019,1461.300049,1469.099976,1461.300049,1469.099976,21,-0.001982501
11/11/2019,1455.5,1461,1449.300049,1461,22,-0.003977
11/12/2019,1452.099976,1454.900024,1447.099976,1454.900024,6,-0.002338716
11/13/2019,1461.699951,1463.300049,1456.800049,1456.800049,56,0.006589341
11/14/2019,1471.800049,1471.800049,1463.699951,1463.800049,83,0.006886066
11/15/2019,1467.300049,1469.099976,1467.300049,1469.099976,13,-0.003062164
11/18/2019,1470.900024,1472,1469.699951,1472,141,0.002450464
11/19/2019,1473.300049,1474.300049,1467.699951,1467.699951,18,0.001630341
11/20/2019,1473.300049,1474.5,1467.300049,1472.599976,31,0
11/21/2019,1463.099976,1463.099976,1463.099976,1463.099976,16,-0.00694736
11/22/2019,1463.099976,1468.599976,1463.099976,1468.599976,19,0
11/25/2019,1456.599976,1457.099976,1455.5,1457.099976,14,-0.00445252
11/26/2019,1459.800049,1459.800049,1459.800049,1459.800049,346362,0.002194537
11/27/2019,1453.400024,1461.900024,1452,1461.099976,88364,-0.004393817
11/29/2019,1465.599976,1465.599976,1452.099976,1453.599976,7020,0.008359042
12/2/2019,1462.300049,1464.400024,1453.300049,1462.800049,2172,-0.002254126
12/3/2019,1478.199951,1480.400024,1459.5,1461.599976,1460,0.010814526
12/4/2019,1474,1483.400024,1471.199951,1477.5,613,-0.002845305
12/5/2019,1476.900024,1478,1472.300049,1474.699951,907,0.001965519
12/6/2019,1459.099976,1476,1458.199951,1475,899,-0.012125522
12/9/2019,1459.300049,1464.199951,1458.599976,1458.800049,1461,0.000137112
12/10/2019,1462.599976,1467.199951,1460.699951,1460.699951,367,0.002258755
12/11/2019,1469.400024,1475.400024,1463.099976,1463.099976,393,0.004638514
12/12/2019,1466.699951,1483.900024,1463.699951,1475.099976,955,-0.001839225
12/13/2019,1475.599976,1475.900024,1463.099976,1463.099976,468,0.006049724
12/16/2019,1475,1475.300049,1473.800049,1473.800049,99,-0.00040668
12/17/2019,1474.599976,1476.900024,1474,1474.099976,410,-0.00027124
12/18/2019,1472.599976,1472.599976,1472.599976,1472.599976,250,-0.001357221
12/19/2019,1478.199951,1478.900024,1473.300049,1475.900024,319,0.003795569
12/20/2019,1474.699951,1478.099976,1474.699951,1476.699951,118,-0.002370552
12/23/2019,1482.5,1482.5,1479.900024,1482.300049,391,0.005275306
12/24/2019,1499.099976,1499.099976,1488.699951,1488.699951,52,0.01113506
12/26/2019,1509.300049,1512.300049,1505,1505.199951,126,0.006781088
12/27/2019,1513.800049,1513.800049,1513.800049,1513.800049,839,0.002977079
12/30/2019,1514.5,1515.099976,1510,1512.599976,446,0.000462273
12/31/2019,1519.5,1523.400024,1513.800049,1513.800049,301,0.003295982
1/2/2020,1524.5,1528.699951,1518,1518.099976,214,0.003285154
1/3/2020,1549.199951,1552.699951,1530.099976,1530.099976,107,0.01607215
1/6/2020,1566.199951,1580,1560.400024,1580,416,0.010913635
1/7/2020,1571.800049,1576.300049,1558.300049,1558.300049,47,0.003569218
1/8/2020,1557.400024,1604.199951,1552.300049,1579.699951,236,-0.009203711
1/9/2020,1551.699951,1555.699951,1543.300049,1555.699951,54,-0.003666707
1/10/2020,1557.5,1558.800049,1545.400024,1551.199951,16,0.003730899
1/13/2020,1548.400024,1558,1548.400024,1557.400024,48,-0.005859816
1/14/2020,1542.400024,1546.699951,1534.900024,1546.699951,32,-0.003882495
1/15/2020,1552.099976,1553.900024,1545.599976,1548,11,0.006269176
1/16/2020,1549,1556.099976,1548.5,1555.699951,98,-0.001999276
1/17/2020,1558.800049,1558.800049,1553.599976,1554.099976,108,0.006306764
1/21/2020,1556.400024,1566.199951,1551,1559.300049,45,-0.001540848
1/22/2020,1555.300049,1557.099976,1549.800049,1549.800049,42,-0.000706993
1/23/2020,1564.599976,1564.599976,1552.199951,1553.099976,15,0.0059617
1/24/2020,1571.099976,1571.099976,1556.300049,1556.300049,43,0.004145811
1/27/2020,1576.800049,1584.5,1576.800049,1584.300049,22,0.003621512
1/28/2020,1569.199951,1576.400024,1569.199951,1576.400024,3,-0.004831604
1/29/2020,1569.800049,1569.800049,1569.800049,1569.800049,251274,0.00038235
1/30/2020,1583.5,1585,1571.400024,1576.800049,62336,0.008689333
1/31/2020,1582.900024,1589,1570,1573.400024,1095,-0.000378964
2/3/2020,1577.199951,1593.300049,1568.199951,1592.900024,1062,-0.003607531
2/4/2020,1550.400024,1577.699951,1547.800049,1577.699951,978,-0.017138114
2/5/2020,1557.800049,1560.699951,1547.699951,1553.199951,1305,0.004761623
2/6/2020,1565.099976,1565.599976,1551.599976,1553.599976,110,0.004675103
2/7/2020,1568.599976,1571.900024,1560.5,1564.900024,431,0.002233782
2/10/2020,1574.699951,1574.699951,1568.599976,1569.300049,128,0.003881261
2/11/2020,1565.599976,1571.099976,1561.900024,1570.900024,440,-0.005795625
2/12/2020,1567.400024,1568.699951,1561,1565.199951,36,0.00114909
2/13/2020,1575.099976,1575.099976,1570.199951,1570.199951,74,0.004900536
2/14/2020,1582.699951,1582.699951,1574.800049,1575.800049,68,0.004813472
2/18/2020,1600,1604.300049,1579.800049,1579.800049,310,0.010871411
2/19/2020,1607.5,1610.5,1599.699951,1600.599976,542,0.004676548
2/20/2020,1616.599976,1621,1603,1606.5,117,0.005644986
2/21/2020,1644.599976,1645,1619.300049,1619.300049,186,0.017172015
2/24/2020,1672.400024,1686.599976,1650,1657,435,0.016762556
2/25/2020,1646.900024,1653.699951,1632.300049,1645.099976,409,-0.015364987
2/26/2020,1640,1648.099976,1636.400024,1644,1990,-0.004198506
2/27/2020,1640,1658,1638.5,1641.099976,707,0
2/28/2020,1564.099976,1642.5,1564.099976,1640.300049,289,-0.047385679
3/2/2020,1592.300049,1608.300049,1574.300049,1583.900024,537,0.017868979
3/3/2020,1642.099976,1645.300049,1594,1594.5,610,0.030796353
3/4/2020,1641.099976,1645.900024,1631.300049,1645.400024,83,-0.000609162
3/5/2020,1666.400024,1672.900024,1637.199951,1637.300049,154,0.015298892
3/6/2020,1670.800049,1686.199951,1647.199951,1670.800049,175,0.002636957
3/9/2020,1674.5,1701.599976,1657.699951,1696.099976,161,0.00221203
3/10/2020,1659.099976,1674.599976,1643,1671.599976,48,-0.009239341
3/11/2020,1641.400024,1666.5,1635,1656.599976,47,-0.010725721
3/12/2020,1589.300049,1647.5,1566.400024,1637,256,-0.032255853
3/13/2020,1515.699951,1589.800049,1513.800049,1574.900024,89,-0.047416352
3/16/2020,1485.900024,1569.099976,1452.099976,1569.099976,193,-0.019856681
3/17/2020,1524.900024,1537.699951,1469.300049,1469.300049,122,0.025908184
3/18/2020,1477.300049,1542,1477.300049,1537.5,333,-0.03171272
3/19/2020,1478.599976,1491.599976,1471,1481.5,262,0.000879547
3/20/2020,1484,1484,1483.5,1483.5,14,0.003645467
3/23/2020,1567,1567,1490.199951,1505.300049,51,0.054421819
3/24/2020,1660.199951,1685.5,1592.699951,1592.699951,442,0.057775084
3/25/2020,1632.300049,1676.5,1631.099976,1676.5,476,-0.016947955
3/26/2020,1650.099976,1660.5,1650.099976,1660.5,3,0.010845784
3/27/2020,1623.900024,1623.900024,1623.900024,1623.900024,100638,-0.016005199
3/30/2020,1622,1652.800049,1607.199951,1641.199951,16389,-0.001170723
3/31/2020,1583.400024,1621,1576,1618.699951,2874,-0.024085507
4/1/2020,1578.199951,1600,1570,1570,2158,-0.003289523
4/2/2020,1625.699951,1631.199951,1586,1590.900024,1294,0.029653536
4/3/2020,1633.699951,1636,1619.800049,1624.5,643,0.004908889
4/6/2020,1677,1696.699951,1625.900024,1629.099976,1063,0.026159132
4/7/2020,1664.800049,1724.400024,1658,1695.699951,1144,-0.007301457
4/8/2020,1665.400024,1677,1662.5,1669.699951,747,0.000360324
4/9/2020,1736.199951,1736.199951,1662.699951,1662.699951,825,0.041633439
4/13/2020,1744.800049,1756.800049,1710.699951,1722,696,0.004941175
4/14/2020,1756.699951,1775,1739.5,1756.800049,675,0.006797057
4/15/2020,1727.199951,1744.900024,1722.699951,1739.400024,642,-0.016935449
4/16/2020,1720.400024,1750.599976,1715,1731,162,-0.003944736
4/17/2020,1689.199951,1725,1684.900024,1715.699951,223,-0.018301821
4/20/2020,1701.599976,1701.599976,1680,1686,106,0.007313955
4/21/2020,1678.199951,1707.099976,1659.900024,1697,666,-0.013847209
4/22/2020,1728.699951,1728.699951,1684.800049,1696,453,0.029647891
4/23/2020,1733.300049,1745.099976,1733.300049,1734,482,0.002657481
4/24/2020,1723.5,1744,1714.5,1744,221,-0.005670027
4/27/2020,1711.900024,1731.900024,1711.900024,1731.900024,169,-0.006753228
4/28/2020,1710.5,1716.599976,1707.099976,1716.599976,1255,-0.000818154
4/29/2020,1703.400024,1713.5,1702,1710,373,-0.004159457
4/30/2020,1684.199951,1719.300049,1680.800049,1719.300049,327,-0.011335623
5/1/2020,1694.5,1701.5,1670.5,1686.599976,337,0.006097067
5/4/2020,1706.900024,1709,1699.599976,1702.599976,320,0.007291162
5/5/2020,1704.400024,1704.400024,1697.199951,1701.5,82,-0.001465717
5/6/2020,1684.199951,1704,1684.199951,1704,469,-0.011922512
5/7/2020,1721.800049,1721.800049,1685.599976,1686.199951,853,0.022079639
5/8/2020,1709.900024,1728.900024,1703.800049,1726.199951,330,-0.00693538
5/11/2020,1695.300049,1704.5,1690.199951,1702.300049,749,-0.008575158
5/12/2020,1704.400024,1713.099976,1699.300049,1699.300049,324,0.005353412
5/13/2020,1713.900024,1721.300049,1701.900024,1702,431,0.005558333
5/14/2020,1738.099976,1743.099976,1720.5,1724.300049,672,0.014021059
5/15/2020,1753.400024,1753.400024,1739.699951,1739.699951,719,0.008764226
5/18/2020,1731.800049,1770.5,1731.800049,1755.699951,229,-0.012395416
5/19/2020,1744.199951,1749.5,1744.199951,1744.199951,167,0.007134612
5/20/2020,1750.599976,1752.099976,1745.599976,1751.599976,16,0.003662603
5/21/2020,1720.5,1746.800049,1720.5,1746.800049,528,-0.017343626
5/22/2020,1734.599976,1734.599976,1726.599976,1726.599976,6,0.008161879
5/26/2020,1704.800049,1726.400024,1704.800049,1726.400024,39,-0.017328995
5/27/2020,1710.300049,1710.300049,1685.599976,1685.599976,137416,0.003220992
5/28/2020,1713.300049,1727.800049,1705,1709.300049,23355,0.001752542
5/29/2020,1736.900024,1738.300049,1715.099976,1718.800049,1526,0.013680565
6/1/2020,1737.800049,1747,1727.099976,1740.400024,871,0.000518044
6/2/2020,1725.199951,1745.5,1721.800049,1743,741,-0.007277016
6/3/2020,1697.800049,1726.300049,1684.5,1726.300049,2755,-0.016009633
6/4/2020,1718.900024,1718.900024,1694.5,1694.5,807,0.012351241
6/5/2020,1676.199951,1711.800049,1668.599976,1711.800049,1502,-0.025155268
6/8/2020,1698.300049,1699.400024,1675.900024,1679.099976,587,0.013098482
6/9/2020,1714.699951,1720.900024,1692,1694.599976,690,0.00961033
6/10/2020,1713.300049,1740.800049,1711.900024,1716.099976,718,-0.000816746
6/11/2020,1732,1744.099976,1720,1737.199951,347,0.010855446
6/12/2020,1729.300049,1743,1724.900024,1724.900024,318,-0.00156008
6/15/2020,1720.300049,1730,1703.300049,1730,188,-0.005218008
6/16/2020,1729.599976,1729.599976,1722.400024,1726.300049,22,0.005391431
6/17/2020,1729.199951,1729.199951,1714.699951,1714.699951,51,-0.000231308
6/18/2020,1724.800049,1734.099976,1717.300049,1730.5,110,-0.002547716
6/19/2020,1745.900024,1750.699951,1723.5,1723.699951,1329,0.012159066
6/22/2020,1756.699951,1767.599976,1750.5,1755.199951,1356,0.006166825
6/23/2020,1772.099976,1776.300049,1754.199951,1755.400024,666,0.008728249
6/24/2020,1765.800049,1783.099976,1764.5,1778.300049,961,-0.003561397
6/25/2020,1762.099976,1764.800049,1759.800049,1761.699951,207,-0.002097607
6/26/2020,1772.5,1772.5,1764.699951,1766,640,0.005884714
6/29/2020,1774.800049,1780.199951,1774.300049,1779.800049,584,0.001296789
6/30/2020,1793,1793.199951,1774.400024,1777.300049,986,0.010202427
7/1/2020,1773.199951,1798,1765.800049,1793.599976,331,-0.011104398
7/2/2020,1784,1784,1768.699951,1773.400024,215,0.006072238
7/6/2020,1788.5,1790.099976,1788.199951,1788.199951,172,0.002519246
7/7/2020,1804.199951,1804.199951,1783.300049,1789.300049,751,0.008739973
7/8/2020,1815.5,1817.900024,1801.5,1801.5,209,0.006243659
7/9/2020,1799.199951,1819.800049,1799.199951,1816.099976,396,-0.009018817
7/10/2020,1798.199951,1805.5,1797.699951,1805.5,236,-0.000555957
7/13/2020,1811,1811,1805,1805,164,0.007093041
7/14/2020,1810.599976,1811.5,1791,1791,339,-0.00022091
7/15/2020,1811.400024,1813.5,1806.099976,1806.099976,167,0.000441772
7/16/2020,1798.699951,1810.900024,1794.300049,1810.900024,146,-0.007035886
7/17/2020,1808.300049,1810.099976,1798.5,1798.5,24,0.00532305
7/20/2020,1815.900024,1817.300049,1807,1807,89,0.004194022
7/21/2020,1842.400024,1842.400024,1822,1822,117,0.014487857
7/22/2020,1864.099976,1867,1854.699951,1858.099976,213,0.011709267
7/23/2020,1889.099976,1890.300049,1868.5,1868.699951,133,0.013322162
7/24/2020,1897.300049,1897.300049,1884.300049,1884.300049,474,0.004331336
7/27/2020,1931,1938,1901.5,1901.699951,364,0.017606155
7/28/2020,1944.699951,1944.699951,1928.599976,1931.5,825,0.007069695
7/29/2020,1953.5,1953.5,1952.599976,1953.199951,209835,0.004514937
7/30/2020,1942.300049,1965.099976,1930,1963.400024,28853,-0.005749773
7/31/2020,1962.800049,1981.099976,1948,1948.599976,2914,0.010499187
8/3/2020,1966,1984.300049,1955.5,1984.300049,683,0.001628972
8/4/2020,2001.199951,2016.199951,1968.800049,1971,2010,0.017745955
8/5/2020,2031.099976,2050.199951,2011,2024,1422,0.01483053
8/6/2020,2051.5,2063,2040,2045.5,294,0.009993727
8/7/2020,2010.099976,2055,2009.599976,2040.099976,808,-0.020386773
8/10/2020,2024.400024,2043.800049,2017.5,2026.400024,233,0.007088912
8/11/2020,1932.599976,2016,1904,2012.400024,971,-0.046407138
8/12/2020,1934.900024,1946.599976,1871.599976,1923,404,0.001189424
8/13/2020,1956.699951,1957.400024,1916.900024,1921.5,71,0.011203698
8/14/2020,1937,1947.400024,1937,1938.699951,201,-0.010118971
8/17/2020,1985,1985,1949.599976,1949.599976,97,0.02447853
8/18/2020,1999.400024,2002.800049,1972.099976,2001.099976,92,0.007228234
8/19/2020,1958.699951,1980,1938.699951,1980,347,-0.020566185
8/20/2020,1933.800049,1948.300049,1922.300049,1941.199951,106,-0.012793959
8/21/2020,1934.599976,1945,1908.900024,1941,184,0.00041357
8/24/2020,1927.699951,1940,1922.199951,1930.199951,85,-0.003573017
8/25/2020,1911.800049,1928.5,1911.800049,1927.5,176,-0.008282325
8/26/2020,1940.699951,1950.800049,1909.699951,1909.699951,287,0.015003475
8/27/2020,1921.599976,1972.5,1921.599976,1948.900024,2303,-0.009890548
8/28/2020,1964.599976,1971.300049,1922.5,1927.099976,778,0.02213049
8/31/2020,1967.599976,1971.300049,1953.300049,1970,158,0.001525864
9/1/2020,1968.199951,1986.300049,1961.699951,1961.699951,186,0.000304881
9/2/2020,1934.400024,1967.300049,1934.400024,1967.300049,71,-0.017322181
9/3/2020,1927.599976,1938.800049,1923,1937.099976,179,-0.00352152
9/4/2020,1923.900024,1939.699951,1917.699951,1927.900024,607,-0.001921305
9/8/2020,1933,1937.900024,1903.099976,1930.900024,271,0.004718812
9/9/2020,1944.699951,1946.199951,1924.599976,1926.900024,219,0.006034498
9/10/2020,1954.199951,1962.699951,1944.099976,1944.099976,722,0.004873179
9/11/2020,1937.800049,1949.5,1937.800049,1944,73,-0.008427543
9/14/2020,1953.099976,1953.099976,1943,1946.300049,55,0.007864507
9/15/2020,1956.300049,1968.5,1955.800049,1955.800049,74,0.001637118
9/16/2020,1960.199951,1961.400024,1956.699951,1961.300049,124,0.001991525
9/17/2020,1940,1946,1933.699951,1939,67,-0.010358511
9/18/2020,1952.099976,1952.099976,1949,1950.5,38,0.006217731
9/21/2020,1901.199951,1946.199951,1883.400024,1946.199951,52,-0.026420464
9/22/2020,1898.599976,1913.099976,1898.599976,1913.099976,331,-0.00136848
9/23/2020,1859.900024,1875.5,1859.900024,1875.5,5,-0.020594024
9/24/2020,1868.300049,1868.300049,1851.5,1851.5,365,0.004506217
9/25/2020,1857.699951,1857.699951,1856.300049,1856.300049,4,-0.005689815
9/28/2020,1872.800049,1872.800049,1872.800049,1872.800049,10455,0.008095526
9/29/2020,1894.300049,1895.400024,1872.400024,1876.5,3283,0.01141474
9/30/2020,1887.5,1899.699951,1879.800049,1893,600,-0.003596201
10/1/2020,1908.400024,1909.599976,1882.5,1884.099976,730,0.011012005
10/2/2020,1900.199951,1913,1893.900024,1893.900024,530,-0.004306089
10/5/2020,1912.5,1915.599976,1884.699951,1898.900024,1360,0.006452169
10/6/2020,1901.099976,1918,1874.400024,1906.599976,968,-0.005978634
10/7/2020,1883.599976,1889.800049,1873.099976,1874.099976,50,-0.009247827
10/8/2020,1888.599976,1893,1882.699951,1893,348,0.002650974
10/9/2020,1919.5,1929.099976,1905.099976,1909.300049,580,0.016228935
10/12/2020,1922.5,1926.5,1921.599976,1924,96,0.001561687
10/13/2020,1888.5,1922.199951,1887,1921.900024,191,-0.017843559
10/14/2020,1901.300049,1910.800049,1882.5,1889.699951,33,0.006755025
10/15/2020,1903.199951,1906.300049,1889.599976,1897.300049,254,0.000998766
10/16/2020,1900.800049,1900.800049,1898.5,1898.5,53,-0.001261778
10/19/2020,1906.400024,1907.800049,1899.5,1907.300049,43,0.002941784
10/20/2020,1910.400024,1910.400024,1896.099976,1901.300049,329,0.002095997
10/21/2020,1924.599976,1927.300049,1913.599976,1913.599976,1202,0.007405484
10/22/2020,1901.099976,1924.300049,1898.199951,1924.300049,899,-0.012285488
10/23/2020,1902,1913.300049,1896.199951,1899.900024,287,0.000473311
10/26/2020,1902.699951,1907,1893.5,1895.5,242,0.00036794
10/27/2020,1908.800049,1908.800049,1904.400024,1904.599976,176,0.003200894
10/28/2020,1876.199951,1876.199951,1870.900024,1870.900024,277,-0.017226369
10/29/2020,1865.599976,1879.800049,1858.800049,1876.099976,240,-0.005665725
10/30/2020,1877.400024,1886.599976,1862.800049,1862.800049,725,0.00630515
11/2/2020,1890.400024,1894.699951,1872.900024,1872.900024,190,0.006900606
11/3/2020,1908.5,1908.5,1891.5,1891.5,712,0.009529133
11/4/2020,1894.599976,1907,1885.300049,1893.800049,782,-0.007309872
11/5/2020,1945.300049,1948,1901.699951,1901.699951,135,0.02640851
11/6/2020,1950.300049,1958.800049,1940.800049,1940.800049,304,0.002567
11/9/2020,1853.199951,1963.199951,1847.099976,1955.599976,745,-0.051069384
11/10/2020,1875.400024,1885.300049,1871.199951,1879.300049,276,0.011908135
11/11/2020,1860.699951,1878.800049,1855.5,1878.800049,222,-0.007869248
11/12/2020,1872.599976,1878.5,1866.599976,1869,220,0.006375092
11/13/2020,1885.699951,1890.099976,1876.800049,1877,240,0.006971252
11/16/2020,1887.300049,1887.300049,1871,1874.599976,6,0.000848183
11/17/2020,1884.5,1888.400024,1884.5,1888.400024,59,-0.001484728
11/18/2020,1873.5,1873.5,1873.5,1873.5,152,-0.005854194
11/19/2020,1861.099976,1865.800049,1856,1865.800049,59,-0.006640642
11/20/2020,1872.599976,1872.599976,1871.199951,1871.199951,1900,0.006160129
11/23/2020,1837.800049,1837.800049,1829.199951,1834.800049,843,-0.018758596
11/24/2020,1804.800049,1829.300049,1799.300049,1829.300049,1041,-0.018119421
11/25/2020,1805.699951,1805.699951,1801.400024,1801.400024,205754,0.000498492
11/27/2020,1781.900024,1817,1770.699951,1806.099976,71804,-0.013268077
11/30/2020,1775.699951,1787.199951,1762.300049,1785,3145,-0.003485541
12/1/2020,1814.099976,1815.900024,1774.900024,1775,1859,0.02139478
12/2/2020,1825.699951,1830,1807.800049,1811.300049,771,0.006373985
12/3/2020,1836.800049,1842,1825.300049,1829.199951,1765,0.006061505
12/4/2020,1835.900024,1847.599976,1828.199951,1840.699951,1213,-0.000490116
12/7/2020,1861.800049,1866.900024,1820.800049,1836.5,1427,0.01400895
12/8/2020,1870.800049,1875.800049,1861.800049,1863,121,0.004822385
12/9/2020,1834.599976,1867.099976,1827,1867.099976,215,-0.019539712
12/10/2020,1833.599976,1849.099976,1828,1833.199951,177,-0.000545227
12/11/2020,1839.800049,1846,1829.099976,1838.5,109,0.003375662
12/14/2020,1828.699951,1835.699951,1822.699951,1835.5,258,-0.006051591
